187,Tinidazole,Bacterial Vaginitis,"""I ve been on 500 mg twice a day for two days. I m supposed to take it for three more days. SEVERE side effects. I have extreme weakness, numbness in my left hand/arm, body aches, now severe pelvic pain, which I m hoping is just a Yeast Infection, nausea, food tastes weird, I can only drink water with lemon because it makes the water taste metallic, severe fatigue. 
My doctor has been trying everything for Bacterial Vaginitis on and off for the past year, and especially the past 6 months. I know this will work (as Flagyl did in the past), I m just hoping the side effects go away.""",5,31-Aug-14,LEITERS RX PHARMACY,1700 PARK AVENUE,95126,408-292-6772
188,Diazepam,Not Listed / Othe,"""I was prescribed valium for tension headaches. I have severe migraines and tension headaches. They could not find out exactly why I was having them, so we have to treat the symptom. Valium actually makes me able to function through some of the worst tension headaches. Before, I was spending so much time locked in a dark room between the migraines and tension headaches. I was missing my life and the lives of my children. It is really nice to be able to have a part in their lives and my own. I am thankful daily that I can rejoin the world again.""",10,02-Apr-09,LUCKY SUPERMARKETS - 786,1740 TUOLUMNE STREET,94589,707-645-8163
189,Spironolactone,Acne,"""I was a sufferer real bad of adult acne on my back, chest and chin, and this was the only thing that worked for me. Unfortunately I suffered a drug reaction from it that left my lower extremities (rectal itch, etc) that kept me up all night....it was horrible and it took a few months for it to subside with a lower dosage and antihistamines. Lower dosage worked better but it did eventually did damage to my kidneys which is a risk side affect of taking this drug. So be aware if you have weak kidneys DO NOT take this drug!""",9,17-Apr-16,LOS ALAMITOS PHARMACY,115 NORTH JACKSON AVENUE,95116,408-259-1000
190,Quetiapine,Bipolar Disorde,"""I am currently on 50mg of Seroquel in addition to other meds. It has certainly made a huge positive difference in my paranoid thinking and obsessive-compulsive spartanism. It has leveled out my wild swings between anxiety and depression somewhat. It works great on my insomnia too. It causes me constipation and aggravates my essential tremor, but its benefits are well worth the price. I have not yet experienced the increase in appetite it s known for.""",9,17-Aug-16,MEDEX DRUG HEALTH MART PHARMACY,401 EAST SANTA CLARA STREET,95113,408-292-8244
191,Acetaminophen / butalbital / caffeine,Headache,"""I have tried just about every option available and this medication has been the only one to truly relieve my headache AND allow me to feel &quot;normal&quot; so that I am able to function.  """,10,12-Jan-09,UNITED STATES DEPARTMENT OF VETERANS AFFAIRS PALO ALTO HEALTH CARE SYSTEM - MENLO PARK MENTAL HEALTH CLINIC PHARMACY,795 WILLOW ROAD,94025,650-614-9997
192,Ethinyl estradiol / norethindrone,Birth Control,"""My doctor suggested that I take birth control so I decided to try out the pills first. She prescribed me lo loestrin Fe and I took it for about 3 months before I decided to throw them away. My acne became really horrible! I had never had cystic acne in my life. My skin has still not cleared up which is a real bummer and I m pretty sure I m going to remain with scars. Overall it did its job at preventing pregnancy. My period spotted for a few days the first month and I didn t have a period the remaining months. It was really great without period pains also. I am now going to try an implant and change the hormonal balances to tray and clear my skin ugh!!""",5,11-Sep-17,LOS ALTOS PHARMACY,255 2ND STREET,94022,650-948-1212
193,Estradiol,Postmenopausal Symptoms,"""Great experience with Femring and it s the only hormone replacement that works for me. Wishing it was not so expensive.""",10,20-Feb-16,MONTEREY COMMUNITY BASED OUTPATIENT CLINIC,3401 ENGINEER LANE,93955,831-883-3800
194,Gabapentin,ibromyalgia,"""It honestly helps a lot for my nerve pain, I get it super bad in my arms and It helps so much. I only notice the pain if I don t take it. I take right now 900 ml. I would be in so much more pain without this. It s a blessing. Also I for some reason never get tired from this. I never get tired or anything and can take it in the morning if I forget. It does nothing for my insomnia. Idk if I have a rare reaction to it or what, but my doctor finds it funny. Ha ha""",9,17-May-16,VADEN STUDENT HEALTH CENTER PHARMACY,866 CAMPUS DRIVE,94305,650-498-2336
195,ParaGard,Birth Control,"""I just got paragard not too long ago. And it was actually not as bad as I thought it would be. There was not excruciating pain at all. Just cramping. Anyone wanting to get it should most definitely do so. It s not as bad as some may say, but everyone reacts to things differently.""",10,24-Jun-15,ECONOMED PHARMACY,105 SOUTH DRIVE,94040,650-968-3535
196,Propofol,Anesthesia,"""Had this for IVF egg collection.  I was so anxious reading that sedation you can be awake and it Can be painful. Boy was I wrong.  I was under for 10 mins and woke up as though I have had the best sleep in the world no dreams,  nada. I woke up feeling amazing.  I had the equivalent of 2 paracetamol whilst under and have needed no other pain relief since the procedure. I feel better Than I have felt in a very long time.  I think propaganda must have some really good anti anxiotic purpose for sure. I am now 24 hrs past procedure and still feel fab. Wonderful stuff!!!""",10,16-Apr-16,COSTCO,2201 SENTER ROAD,95112,408-947-2055
197,Depo-Provera,Birth Control,"""I am 21 years old and have been on Depo-Provera for almost two years while in a four year committed relationship. My doctor recommended Depo-Provera for me because I suffer from chronic migraines so any birth control with a high level of estrogen would most definitely make my migraines worse. So far, I have to say I am pleased with my experience while on the depo shot. The side effects I have experienced have thankfully been able to be fixed/altered. Such as slight weight gain which I help to control with diet and exercise. Loss of sex drive which my longtime boyfriend is more than happy to help with. And I tend to start spotting around the time that my next shot is due. Once I receive the depo shot, within hours the spotting stops.""",9,06-Mar-15,LAKE PHARMACY,15230 LAKESHORE DRIVE,95422,707-994-3141
198,Propranolol,mance Anxiety,"""My dad always raved about how wonderful this medicine is for speech anxiety and I am finishing up my bachelors degree.. Needless to say I put my  Public Speaking  course until my last semester.. I took 20mgs an hour before my speech and did I nail it!! I wasn t nervous at all.. And I usually feel like I m going to puke before a presentation! This is a miracle for me and I will definitely take it again for speeches later on! Would highly recommend to anyone with &quot;stage fright&quot; or fearful of talking in front of others!""",10,23-Oct-14,CVS - 3935,855 EL CAMINO REAL,94301,650-322-2150
199,Adapalene / benzoyl peroxide,Acne,"""I m currently using Epiduo and have been for only the past few weeks. Although I have experienced the burning, stinging, redness and dry skin on my face I am already noticing an extreme difference in my acne, it has decreased an astonishing amount and has been the most effective treatment I have used yet. I highly recommend using the gel!""",9,12-Mar-14,BASCOM PHARMACY LIMITED LIABILITY COMPANY,105 NORTH BASCOM AVENUE,95128,408-995-6020
200,Yaz,Menstrual Disorders,"""My daughter had severe PMDD. She is 13. At first I was hesitant about putting my 13 yr old daughter on birth control because of the social stigma that she may be considered &quot;easy&quot; or sexually active because she is on Birth Control. Yet, she and I talked about it and she is a very level headed conservative girl who needed help and wanted to try. This medicine has been God send for her and her PMDD. He periods are lighter, not as lengthy and there is minimal pain associated with her periods now. Not to mention her mood and anxiety levels have both improved more than I can mention. This medicine has made her feel &quot;normal&quot; again!""",8,01-Oct-09,WALGREENS - 4416,20011 BOLLINGER ROAD,95014,408-973-8402
201,Levofloxacin,Pneumonia,"""Took levofloxin for pneumonia and cleared up quick. Within 2 months my achilles was sore everyday. Made an appointment with a podiatrist for Nov 17th. Achilles snapped on Nov 14th. Surgery went well to repair shredded achilles. In cast for 3 months. Since sore after 3 months on my feet and working. I nurse it everyday. Avoid this drug, if possible. Not worth the side effects.""",1,27-May-16,KAISER PERMANENTE SAN FRANCISCO MEDICAL CENTER AND MEDICAL OFFICES - O FARRELL PHARMACY,2200 OFARRELL STREET,94115,415-833-8151
202,Vilazodone,Depression,"""Have been on this almost 2 weeks. It s still early and I think my body is still adjusting a little bit, but I feel much, much better. It s like I can t even remember what I was so anxious and depressed about. I have more energy, I m not fixating on negative things and my body aches and pains are gone. I have some injuries that have been lingering for a long time, and I just woke up the other day and the knots and soreness was gone. It s like my whole body has learned to relax over night. I ve lost some weight and my appetite has been a bit suppressed, though I think that s something that will go away with time.  Also randomly I feel at times like I am having an adrenaline rush for no reason, but its a small prices to pay for the pay off.""",10,22-Jun-12,WALGREENS - 4516,745 EAST DUNNE AVENUE,95037,408-782-9591
